BET-BK
12/8/2023
Periodical adjustment
TRP|TERAPLAST SA|2179000358|0.4700|0.60|1.000000|1.000000|0.75|3.02
SIF5|INFINITY CAPITAL INVESTMENTS S.A.|500000000|1.7300|1.00|1.000000|1.000000|0.50|2.83
LION|LION CAPITAL S.A.|507510056|2.4000|1.00|1.000000|1.000000|0.25|1.99
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|12.2000|0.80|1.000000|1.000000|0.75|1.92
AQ|AQUILA PART PROD COM|1200002400|0.8880|0.40|1.000000|1.000000|0.50|1.40
BVB|BURSA DE VALORI BUCURESTI SA|8049246|52.2000|1.00|1.000000|1.000000|0.50|1.38
SFG|Sphera Franchise Group|38799340|20.6000|0.40|1.000000|1.000000|0.50|1.05
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.2810|1.00|1.000000|1.000000|0.25|0.99
COTE|CONPET SA|8657528|74.4000|0.40|1.000000|1.000000|0.50|0.84
ALR|ALRO S.A.|713779135|1.5500|0.30|1.000000|1.000000|0.25|0.54
ATB|ANTIBIOTICE S.A.|671338040|0.8760|0.50|1.000000|1.000000|0.25|0.48
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2510|0.50|1.000000|1.000000|0.50|0.26
ROCE|ROMCARBON SA|264122096|0.4040|0.40|1.000000|1.000000|0.50|0.14
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1495|1.00|1.000000|1.000000|0.25|0.08

BET-BK
9/6/2023
Operational adjustment FP
EBS|Erste Group Bank AG|429800000|165.0000|0.80|0.027251|1.000000|0.75|7.25
SNP|OMV PETROM S.A.|62311667058|0.5555|0.30|0.111663|1.000000|1.00|7.25
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|113.7000|0.20|0.113363|1.000000|1.00|7.25
TLV|BANCA TRANSILVANIA S.A.|707658233|21.6000|1.00|0.067215|1.128593|1.00|7.25
DIGI|Digi Communications N.V.|100000000|35.9000|0.40|0.697957|1.000000|0.75|4.70
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|9.4000|0.40|0.577064|1.000000|1.00|4.70
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.1850|1.00|0.879429|1.000000|0.75|4.70
ONE|ONE UNITED PROPERTIES|3702818586|0.9050|0.30|0.747725|1.000000|1.00|4.70
M|MedLife S.A.|132870492|4.5450|0.70|0.592737|4.000000|0.75|4.70
FP|FONDUL PROPRIETATEA|6217825213|0.2615|0.90|0.513678|1.000000|1.00|4.70
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|16.9600|0.50|0.470554|1.000000|1.00|4.70
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|45.9000|0.20|0.271460|1.000000|1.00|4.70
SNG|S.N.G.N. ROMGAZ S.A.|385422400|41.6500|0.30|0.156088|1.000000|1.00|4.70
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|14.4800|0.40|0.186227|1.000000|1.00|4.70
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|19.3500|0.70|1.000000|1.000000|0.75|3.81
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|26.4000|0.40|1.000000|1.000000|0.75|3.63
TRP|TERAPLAST SA|2179000358|0.4640|0.60|1.000000|1.000000|0.75|2.84
SIF5|INFINITY CAPITAL INVESTMENTS S.A.|500000000|1.7150|1.00|1.000000|1.000000|0.50|2.68
LION|LION CAPITAL S.A.|507510056|2.4200|1.00|1.000000|1.000000|0.25|1.92
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.2760|1.00|1.000000|1.000000|0.50|1.87
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|11.8000|0.80|1.000000|1.000000|0.75|1.78
BVB|BURSA DE VALORI BUCURESTI SA|8049246|51.8000|1.00|1.000000|1.000000|0.50|1.30
AQ|AQUILA PART PROD COM|1200002400|0.8680|0.40|1.000000|1.000000|0.50|1.30
SFG|Sphera Franchise Group|38799340|20.4000|0.40|1.000000|1.000000|0.50|0.99
COTE|CONPET SA|8657528|73.0000|0.40|1.000000|1.000000|0.50|0.79
ALR|ALRO S.A.|713779135|1.5250|0.30|1.000000|1.000000|0.25|0.51
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2440|0.50|1.000000|1.000000|0.50|0.24
ROCE|ROMCARBON SA|264122096|0.4010|0.40|1.000000|1.000000|0.50|0.13
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2800|0.30|1.000000|1.000000|0.10|0.12
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1460|1.00|1.000000|1.000000|0.25|0.08

BET-BK
8/31/2023
Operational adjustment M
TLV|BANCA TRANSILVANIA S.A.|707658233|21.0000|1.00|0.074761|1.128593|1.00|7.81
EBS|Erste Group Bank AG|429800000|167.5500|0.80|0.027768|1.000000|0.75|7.47
FP|FONDUL PROPRIETATEA|6217825213|1.9460|0.90|0.108393|1.000000|1.00|7.35
SNP|OMV PETROM S.A.|62311667058|0.5320|0.30|0.113418|1.000000|1.00|7.02
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|14.6800|0.40|0.199839|1.000000|1.00|5.09
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|9.5000|0.40|0.612033|1.000000|1.00|5.02
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|113.0000|0.20|0.078596|1.000000|1.00|4.97
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|47.0500|0.20|0.269069|1.000000|1.00|4.75
DIGI|Digi Communications N.V.|100000000|35.5000|0.40|0.710471|1.000000|0.75|4.71
M|MedLife S.A.|132870492|4.6350|0.70|0.569191|4.000000|0.75|4.58
SNG|S.N.G.N. ROMGAZ S.A.|385422400|40.5000|0.30|0.153427|1.000000|1.00|4.47
ONE|ONE UNITED PROPERTIES|3702818586|0.9210|0.30|0.690983|1.000000|1.00|4.40
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.1750|1.00|0.832196|1.000000|0.75|4.39
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|16.6000|0.50|0.421994|1.000000|1.00|4.11
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|19.6000|0.70|1.000000|1.000000|0.75|3.84
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|26.2000|0.40|1.000000|1.000000|0.75|3.59
TRP|TERAPLAST SA|2179000358|0.4540|0.60|1.000000|1.000000|0.75|2.77
SIF5|INFINITY CAPITAL INVESTMENTS S.A.|500000000|1.7100|1.00|1.000000|1.000000|0.50|2.66
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.2820|1.00|1.000000|1.000000|0.50|1.90
LION|LION CAPITAL S.A.|507510056|2.3800|1.00|1.000000|1.000000|0.25|1.88
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|11.5400|0.80|1.000000|1.000000|0.75|1.73
AQ|AQUILA PART PROD COM|1200002400|0.8960|0.40|1.000000|1.000000|0.50|1.34
BVB|BURSA DE VALORI BUCURESTI SA|8049246|52.6000|1.00|1.000000|1.000000|0.50|1.32
SFG|Sphera Franchise Group|38799340|19.7000|0.40|1.000000|1.000000|0.50|0.95
COTE|CONPET SA|8657528|72.2000|0.40|1.000000|1.000000|0.50|0.78
ALR|ALRO S.A.|713779135|1.5700|0.30|1.000000|1.000000|0.25|0.52
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2550|0.50|1.000000|1.000000|0.50|0.25
ROCE|ROMCARBON SA|264122096|0.3910|0.40|1.000000|1.000000|0.50|0.13
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2750|0.30|1.000000|1.000000|0.10|0.12
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1470|1.00|1.000000|1.000000|0.25|0.08

BET-BK
7/19/2023
Operational adjustment TLV
TLV|BANCA TRANSILVANIA S.A.|707658233|20.6000|1.00|0.074761|1.128593|1.00|7.60
EBS|Erste Group Bank AG|429800000|166.2000|0.80|0.027768|1.000000|0.75|7.36
SNP|OMV PETROM S.A.|62311667058|0.5500|0.30|0.113418|1.000000|1.00|7.21
FP|FONDUL PROPRIETATEA|6217825213|1.8960|0.90|0.108393|1.000000|1.00|7.11
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|113.0000|0.20|0.078596|1.000000|1.00|4.94
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|9.1800|0.40|0.612033|1.000000|1.00|4.81
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|13.7800|0.40|0.199839|1.000000|1.00|4.75
M|MedLife S.A.|132870492|19.1800|0.70|0.569191|1.000000|0.75|4.71
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|45.8000|0.20|0.269069|1.000000|1.00|4.60
DIGI|Digi Communications N.V.|100000000|34.8000|0.40|0.710471|1.000000|0.75|4.59
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|18.5000|0.50|0.421994|1.000000|1.00|4.55
EVER|EVERGENT INVESTMENTS S.A.|961753592|1.2150|1.00|0.832196|1.000000|0.75|4.51
SNG|S.N.G.N. ROMGAZ S.A.|385422400|40.8500|0.30|0.153427|1.000000|1.00|4.48
ONE|ONE UNITED PROPERTIES|3702818586|0.9440|0.30|0.690983|1.000000|1.00|4.48
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|20.0000|0.70|1.000000|1.000000|0.75|3.89
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|27.3000|0.40|1.000000|1.000000|0.75|3.71
TRP|TERAPLAST SA|2179000358|0.5270|0.60|1.000000|1.000000|0.75|3.19
SIF5|INFINITY CAPITAL INVESTMENTS S.A.|500000000|1.7050|1.00|1.000000|1.000000|0.50|2.64
TRANSI|TRANSILVANIA INVESTMENTS ALLIANCE S.A.|2162443797|0.2820|1.00|1.000000|1.000000|0.50|1.89
LION|LION CAPITAL S.A.|507510056|2.3700|1.00|1.000000|1.000000|0.25|1.86
