BETPlus
6/7/2024
Periodical adjustment
AQ|AQUILA PART PROD COM|1200002400|1.1800|0.50|1.000000|1.000000|1.00|0.99
ATB|ANTIBIOTICE S.A.|671338040|1.6000|0.50|1.000000|1.000000|1.00|0.75
BVB|BURSA DE VALORI BUCURESTI SA|8049246|64.4000|1.00|1.000000|1.000000|1.00|0.72
WINE|PURCARI WINERIES PUBLIC COMPANY LIMITED|40117500|15.2400|0.80|1.000000|1.000000|1.00|0.68
CRC|CHIMCOMPLEX S.A. BORZESTI|304907851|16.0000|0.10|1.000000|1.000000|1.00|0.68
SFG|Sphera Franchise Group|38799340|28.2000|0.40|1.000000|1.000000|1.00|0.61
SOCP|SOCEP S.A.|639727504|2.2200|0.30|1.000000|1.000000|1.00|0.60
ARS|AEROSTAR S.A.|152277450|9.1500|0.30|1.000000|1.000000|1.00|0.58
COTE|CONPET SA|8657528|85.8000|0.40|1.000000|1.000000|1.00|0.42
ALR|ALRO S.A.|713779135|1.3550|0.30|1.000000|1.000000|1.00|0.41
AROBS|AROBS TRANSILVANIA SOFTWARE|871293609|0.9760|0.30|1.000000|1.000000|1.00|0.36
IMP|IMPACT DEVELOPER & CONTRACTOR S.A.|2365679951|0.2380|0.30|1.000000|1.000000|1.00|0.24
BIO|BIOFARM S.A.|985375350|0.8360|0.20|1.000000|1.000000|1.00|0.23
CMP|COMPA S. A.|218821038|0.7260|0.70|1.000000|1.000000|1.00|0.16
BNET|BITTNET SYSTEMS SA BUCURESTI|634176714|0.2590|0.60|1.000000|1.000000|1.00|0.14
IARV|IAR SA Brasov|18878853|14.3500|0.30|1.000000|1.000000|1.00|0.11
OIL|OIL TERMINAL S.A.|2997177132|0.1280|0.20|1.000000|1.000000|1.00|0.11
SAFE|SAFETECH INNOVATIONS|66500000|2.4400|0.40|1.000000|1.000000|1.00|0.09
ELMA|ELECTROMAGNETICA SA|676038704|0.2160|0.40|1.000000|1.000000|1.00|0.08
PTR|ROMPETROL WELL SERVICES S.A.|278190900|0.6600|0.30|1.000000|1.000000|1.00|0.08
TBM|TURBOMECANICA S.A.|369442475|0.2950|0.50|1.000000|1.000000|1.00|0.08
BRK|SSIF BRK FINANCIAL GROUP SA|337429952|0.1525|1.00|1.000000|1.000000|1.00|0.07
TBK|TRANSILVANIA BROKER DE ASIGURARE|5000000|20.3000|0.40|1.000000|1.000000|1.00|0.06
ROCE|ROMCARBON SA|528244192|0.1895|0.40|1.000000|1.000000|1.00|0.06
RPH|ROPHARMA SA|511267413|0.1870|0.40|1.000000|1.000000|1.00|0.05
VNC|VRANCART SA|1691216653|0.1610|0.10|1.000000|1.000000|1.00|0.04
PREB|PREBET SA AIUD|45553043|2.4600|0.20|1.000000|1.000000|1.00|0.03
ALU|ALUMIL ROM INDUSTRY S.A.|31250000|2.3500|0.30|1.000000|1.000000|1.00|0.03
RMAH|FARMACEUTICA REMEDIA SA|95480820|0.6800|0.20|1.000000|1.000000|1.00|0.02
SNO|SANTIERUL NAVAL ORSOVA S.A.|11422919|6.9500|0.10|1.000000|1.000000|1.00|0.01

BETPlus
12/8/2023
Periodical adjustment
TLV|BANCA TRANSILVANIA S.A.|798658233|23.3400|1.00|0.709000|1.000000|1.00|19.99
H2O|S.P.E.E.H. HIDROELECTRICA S.A.|449802567|126.4000|0.20|1.000000|1.000000|1.00|17.20
SNP|OMV PETROM S.A.|62311667058|0.5600|0.30|1.000000|1.000000|1.00|15.83
SNG|S.N.G.N. ROMGAZ S.A.|385422400|49.8500|0.30|1.000000|1.000000|1.00|8.72
BRD|BRD - GROUPE SOCIETE GENERALE S.A.|696901518|17.4800|0.40|1.000000|1.000000|1.00|7.37
SNN|S.N. NUCLEARELECTRICA S.A.|301643894|49.2500|0.20|1.000000|1.000000|1.00|4.49
TGN|S.N.T.G.N. TRANSGAZ S.A.|188381504|19.2200|0.50|1.000000|1.000000|1.00|2.74
DIGI|Digi Communications N.V.|100000000|41.9000|0.40|1.000000|1.000000|1.00|2.53
FP|FONDUL PROPRIETATEA|5668806128|0.4925|0.60|1.000000|1.000000|1.00|2.53
M|MedLife S.A.|531481968|4.2000|0.70|1.000000|1.000000|1.00|2.36
ONE|ONE UNITED PROPERTIES|3797654315|0.9600|0.40|1.000000|1.000000|1.00|2.21
EL|SOCIETATEA ENERGETICA ELECTRICA S.A.|346443597|10.5200|0.40|1.000000|1.000000|1.00|2.20
TTS|TTS (TRANSPORT TRADE SERVICES)|60000000|27.0000|0.70|1.000000|1.000000|1.00|1.72
TEL|C.N.T.E.E. TRANSELECTRICA|73303142|29.5000|0.40|1.000000|1.000000|1.00|1.31
TRP|TERAPLAST SA|2179000358|0.4800|0.60|1.000000|1.000000|1.00|0.95
BVB|BURSA DE VALORI BUCURESTI SA|8049246|68.0000|1.00|1.000000|1.000000|1.00|0.83
CRC|CHIMCOMPLEX S.A. BORZESTI|304907851|16.9500|0.10|1.000000|1.000000|1.00|0.78
